x1,x2,x3,x4,x5,x6,y
-0.5864791860238091,0.45794566467545905,0.6118770579987122,1.2341970478079176,0.3456953202715207,0.5748237379577298,177.11199937712988
-0.10197862032939402,-0.33087249274566893,0.39196654480848464,-0.23867235108504498,0.7368060698058455,-0.9345818146268452,-134.84568705261694
-0.7046709756024059,-1.1569181156313793,0.5101286983555083,0.4688771479662398,0.4027487521322752,0.43878743194401926,-29.719438953340408
-1.3189625136570895,1.030290365307751,0.09981479183539074,0.39508098439626677,0.31585910249547244,-0.6211321897972596,-11.984118281023107
-1.1627385798906467,-0.6847657051321494,-0.20238822862350372,0.7260125986429112,-0.09344947206653345,0.9445945367825704,47.91345148116764
0.2593079975669597,1.4399698814852895,-1.1131563206236967,1.4953294672396227,1.7075259376280902,-0.24284673438523915,238.81682814812785
-0.6536993320450971,0.5813772657756885,-0.36367967594885914,-0.6395193187278645,-0.5704633147912759,-0.9800335022857817,-149.62932489834225
1.8520402947553152,1.4431879242305485,-0.6332456869064903,0.8605687897857344,-0.32381279813000385,0.9270756370840648,361.00279644888815
0.045092768159272587,-0.18505346547989668,-0.6792112606635227,2.532407313652526,-0.6133402890090806,-1.611164175395229,46.086689107606674
1.0828009681675987,0.40828287705356925,-0.08265927717648809,1.0579789067824097,1.5623603285418612,1.3378117527010671,323.6095820138331
0.7821651359462779,0.4567918124734833,-0.4043938547184439,1.4423931367514455,0.2413491331895159,0.9618888574240065,296.20068541132997
1.9043399448102134,-0.4964257959084673,-1.135820474082375,1.598252856211143,-0.04712024476437525,1.5236189041979498,344.7849608410835
0.7502424262345216,-0.39730907319468445,0.7642243350270607,-1.2279695994096997,-0.7541794859010871,0.11318413498698499,-93.7007166188437
-0.1343992636033692,0.5421273129147998,-0.22309073270656332,-0.2522906998097918,0.8007208880120824,-0.19894437595158967,-2.418903340663327
0.5261861560524089,-0.5350178224683327,0.3570540960075389,0.6226255296014686,-0.334896620723044,1.0917776871093103,148.19460865291288
0.2081329322458052,0.5776838368752771,0.6869224685934963,-1.0273980258465008,-0.8341389111474451,-0.6533881491517508,-107.28445164900111
0.8965498227751907,0.3381419568325607,0.7772898889239673,-0.3877812291605661,-0.01925130730105521,-1.1763125487944444,-78.10527268087486
-0.42193186780824765,-0.32059525424408725,-1.246695831046393,-0.6508638478432598,0.08681380552402065,0.49296768909445704,-58.375155926630256
1.3452838093389856,0.22026892225744868,0.3290074678511029,1.6755879667320852,0.4937319857193211,-0.9913314490683103,139.72048590955495
0.10415698351027747,-0.4308379223905116,0.8498797867645755,1.6969354460219885,-0.017970408171040664,0.1346205902308795,140.91022474306382
1.844399707664228,0.24839300690143673,-0.008018651513077922,1.4586486704919295,-0.2585386238208796,-1.0998300923155215,128.3438371060102
0.055633119851849884,0.7923518376375852,0.051874739058006936,0.9993253306419446,0.07508577959776587,0.5474484338508822,205.24287453534862
-0.584890754786544,1.7851150393703892,-0.3390717453942709,-0.08222784721473102,-0.8295307069521322,-0.22801269934790025,64.5476598746294
0.4101256136420728,-0.17967084741260783,-0.17594638380357383,-1.4903559372691466,-0.022452671896984397,-0.9337343520973638,-218.7077178899405
-0.18994503279802458,1.738972637670881,-1.2727607298674006,0.4542590644508012,0.6198171796348829,-0.5273253610095822,107.68885421620203
1.6036710118616655,-1.4557880550335323,0.028966536837835608,-0.8737366969422968,-1.2142997547212275,0.3503115880506032,-82.19148982802794
-0.02645184616705458,0.790574976774108,0.7322350720648136,0.4895897479792539,1.4985025224533244,0.001290683288687548,117.38869289546554
0.048827828659069115,-2.242535291472899,-1.0553611915364196,1.096621365619248,-0.4379089155196318,-0.6044916542516191,-134.31939532706005
-0.8940757745443442,0.659752073916703,-0.011330061862990244,-1.212631993321997,1.0495166262913165,0.6264662558917584,-32.00027134574897
1.2816888496551668,1.2986179095735504,-0.46851761431128064,0.9192716627819812,0.11898616335528167,-0.2688616189237848,213.78928589134273
0.8038745706448776,0.8603389710557569,-1.3531641445937186,-0.15654265177673612,-0.2009093334891922,1.2175725930694299,202.2453016966899
-1.656448152858186,-0.5369090534879482,-0.04865865545462577,-0.38997516594421283,0.6061475908225921,0.6097632609768373,-90.96657903290597
0.49336889969686515,0.9011041903826581,-0.7942171522642716,-1.9730187181582226,0.403802369351301,-0.8019578709111981,-163.31490976160984
0.5663208152283639,1.2642536896849599,-0.48984275269178223,0.0007384089528548444,0.8166124489076306,0.9382066035409903,219.5647997725461
-0.18245826463907636,-1.6786351484972446,-0.44462186741184184,-0.31910772580799773,0.2039889434251505,1.5215255573737119,-11.470682223233286
0.47615851956018457,0.9825118582933473,0.7741396867469503,-0.9133570734734353,0.9022096847170389,-0.1484604394132356,11.826635280051391
0.19812836443759377,-1.8224130843634492,1.9110730027568346,-0.8826687658635356,0.5527259942645325,-0.42304076859735995,-232.24426125568925
0.4791968041653971,1.5409370216472453,-1.2592607277298202,1.8345959605437254,-0.5221531427423731,0.5614928643086974,346.30696922772563
-0.7657969389334117,1.4104668700327867,0.5018837775506321,-0.7051710732006057,1.6602902617871607,1.992358560371659,217.64957243422307
-0.03841641710526845,-0.17134008372376872,1.1272864590358225,-0.35100324651953146,-0.5380050619658756,0.49176521857758454,2.8565251828215814
0.7609916680988359,1.5917247381303514,-0.26992464309419245,0.8751732288862891,0.6733266700168548,0.24327469296204904,262.1966368846106
-0.7580148983538527,0.08740416673576216,-1.1764037524661688,0.22682999664709785,1.5378411131571308,-0.0410887147312685,-6.302514469376536
-1.3953326150801248,0.7982812087460411,0.7545860876338447,-1.2714753260737848,-0.8653753561795082,-0.2777058354205104,-154.87224669696573
-1.3541171662339704,-1.3858969746746284,-0.19991705316964276,-0.26277089350531363,-0.41582929778485295,-0.3957712106706731,-236.66333187683855
-0.8632524303437403,0.6226409629880065,-0.1688021730217102,0.5253971618904698,-0.3005574101809161,1.1014286959919763,155.50407087743514
2.1072768442277514,0.18036719134949597,-0.35817505474710837,-0.7157424784187106,-1.4178915869007118,-0.01222435512492568,38.629650673838356
1.2641990924047763,-0.6890009562515683,-0.9498616886091805,-0.055481784007786215,0.7184843006433231,1.461979498831235,153.36279309122258
-0.3579979458775517,0.07227385397232926,1.5584203005690498,-0.33155389470553365,0.6005289002984914,0.01759936817741395,-28.036084916852886
-0.40492033990302145,-0.14866696295110673,-0.2666878718118488,-0.3326050904724863,-1.5254073685664902,0.39807456568168714,-36.02714044777341
